arxiv_id,reached_out_link,reached_out_success,reached_out_note,num_models,num_datasets,num_spaces,title,github,github_stars,conference_name,upvotes,num_comments,github_mention_hf,has_artifact,submitted_by,date
2407.16680,,0.0,,0.0,0.0,0.0,A Simulation Benchmark for Autonomous Racing with Large-Scale Human Data,https://github.com/dasgringuen/assetto_corsa_gym,87.0,NeurIPS2024 D&B,11,2,1.0,False,akhaliq,2024-07-24
2407.15447,,0.0,,0.0,0.0,0.0,SIGMA: Sinkhorn-Guided Masked Video Modeling,,,ECCV2024,6,2,0.0,False,mdorkenw,2024-07-24
2407.15447,,0.0,,0.0,0.0,0.0,SIGMA: Sinkhorn-Guided Masked Video Modeling,,,,6,2,0.0,False,mdorkenw,2024-07-24
2407.16318,,0.0,,0.0,1.0,0.0,PrimeGuard: Safe and Helpful LLMs through Tuning-Free Routing,https://github.com/dynamofl/primeguard,6.0,,5,2,0.0,True,eliolio,2024-07-24
2407.16154,,0.0,,0.0,0.0,0.0,DDK: Distilling Domain Knowledge for Efficient Large Language Models,,,NeurIPS2024,20,2,0.0,False,xxzcc,2024-07-25
2407.17453,,0.0,,0.0,0.0,0.0,VILA^2: VILA Augmented VILA,,,,38,6,0.0,False,Seerkfang,2024-07-25
2407.17365,,0.0,,0.0,0.0,0.0,ViPer: Visual Personalization of Generative Models via Individual Preference Learning,,,ECCV2024,11,2,0.0,False,akhaliq,2024-07-25
2407.16741,,0.0,,0.0,0.0,0.0,OpenDevin: An Open Platform for AI Software Developers as Generalist Agents,https://github.com/opendevin/opendevin,,,67,3,1.0,False,akhaliq,2024-07-25
2407.17353,,0.0,,0.0,0.0,0.0,Scalify: scale propagation for efficient low-precision LLM training,https://github.com/graphcore-research/jax-scalify,8.0,,11,2,0.0,False,akhaliq,2024-07-25
2407.17470,,0.0,,2.0,0.0,0.0,SV4D: Dynamic 3D Content Generation with Multi-Frame and Multi-View Consistency,,,,13,2,0.0,True,akhaliq,2024-07-25
2407.17387,,0.0,,0.0,0.0,0.0,PERSONA: A Reproducible Testbed for Pluralistic Alignment,,,,17,2,0.0,False,akhaliq,2024-07-25
2407.17438,,0.0,,0.0,0.0,0.0,HumanVid: Demystifying Training Data for Camera-controllable Human Image Animation,https://github.com/zhenzhiwang/humanvid,247.0,NeurIPS2024 D&B,22,3,0.0,False,akhaliq,2024-07-25
2407.16312,,0.0,,0.0,0.0,0.0,MOMAland: A Set of Benchmarks for Multi-Objective Multi-Agent Reinforcement Learning,https://github.com/farama-foundation/momaland,,,12,3,0.0,False,ffelten,2024-07-25
2407.15815,,0.0,,1.0,0.0,0.0,Learning to Manipulate Anywhere: A Visual Generalizable Framework For Reinforcement Learning,,,CoRL2024,13,2,0.0,True,gemcollector,2024-07-25
2407.16988,,0.0,,0.0,0.0,0.0,DreamCar: Leveraging Car-specific Prior for in-the-wild 3D Car Reconstruction,https://github.com/xiaobiaodu/DreamCar,,,7,2,0.0,False,xiaobiaodu,2024-07-25
2407.14207,,0.0,,0.0,0.0,0.0,Longhorn: State Space Models are Amortized Online Learners,https://github.com/Cranial-XIX/longhorn,,,16,3,0.0,False,klight,2024-07-25
2406.00856,,0.0,,1.0,0.0,0.0,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",https://github.com/miraflow/DistilDIRE,,,9,3,0.0,True,akhaliq,2024-07-25
2407.17490,,0.0,,0.0,1.0,0.0,AMEX: Android Multi-annotation Expo Dataset for Mobile GUI Agents,,,,30,2,0.0,True,akhaliq,2024-07-26
2407.17789,,0.0,,0.0,0.0,0.0,Very Large-Scale Multi-Agent Simulation in AgentScope,https://github.com/modelscope/agentscope,5029.0,,30,2,0.0,False,akhaliq,2024-07-26
2407.16982,,0.0,,1.0,1.0,3.0,Diffree: Text-Guided Shape Free Object Inpainting with Diffusion Model,https://github.com/OpenGVLab/Diffree,,,39,2,1.0,True,LiruiZhao,2024-07-26
2407.17535,,0.0,,0.0,0.0,0.0,LAMBDA: A Large Model Based Data Agent,,,,34,2,0.0,False,akhaliq,2024-07-26
2407.17952,,0.0,,0.0,0.0,0.0,BetterDepth: Plug-and-Play Diffusion Refiner for Zero-Shot Monocular Depth Estimation,,,NeurIPS2024,27,4,0.0,False,toshas,2024-07-26
2407.16637,,0.0,,0.0,0.0,0.0,Course-Correction: Safety Alignment Using Synthetic Preferences,https://github.com/pillowsofwind/course-correction,19.0,EMNLP2024,24,2,1.0,False,pillowsofwind,2024-07-26
2407.16607,,0.0,,0.0,0.0,0.0,Data Mixture Inference: What do BPE Tokenizers Reveal about their Training Data?,,,,21,2,0.0,False,eliebak,2024-07-26
2407.18121,,0.0,,0.0,0.0,0.0,Efficient Inference of Vision Instruction-Following Models with Elastic Cache,https://github.com/liuzuyan/elasticcache,47.0,ECCV2024,15,2,1.0,False,THUdyh,2024-07-26
2407.18129,,0.0,,0.0,0.0,0.0,Dallah: A Dialect-Aware Multimodal Large Language Model for Arabic,,,ACL2024,10,2,0.0,False,gagan3012,2024-07-26
2407.17722,https://huggingface.co/MyloveAB/KDDPST-TeamAoboSama-our_result/discussions/1/files,1.0,,1.0,0.0,0.0,Text-Driven Neural Collaborative Filtering Model for Paper Source Tracing,https://github.com/mylove-xab/kddcupfinal,2.0,,7,2,1.0,True,IAMJB,2024-07-26
2407.18054,https://huggingface.co/spaces/xiazhi/LKCell/discussions/1/files,1.0,,3.0,0.0,1.0,LKCell: Efficient Cell Nuclei Instance Segmentation with Large Convolution Kernels,https://github.com/hustvl/lkcell,32.0,,10,2,1.0,True,IAMJB,2024-07-26
2407.18147,,0.0,,0.0,1.0,0.0,The FIGNEWS Shared Task on News Media Narratives,,,ACL2024,7,2,0.0,True,IAMJB,2024-07-26
2407.18902,,0.0,,0.0,0.0,0.0,"Lessons from Learning to Spin ""Pens""",,,,19,2,0.0,False,akhaliq,2024-07-29
2407.18901,,0.0,,0.0,0.0,0.0,AppWorld: A Controllable World of Apps and People for Benchmarking Interactive Coding Agents,https://github.com/stonybrooknlp/appworld,,,30,4,0.0,False,akhaliq,2024-07-29
2407.18559,,0.0,,0.0,0.0,0.0,VSSD: Vision Mamba with Non-Casual State Space Duality,https://github.com/yuhengsss/vssd,82.0,,16,2,0.0,False,akhaliq,2024-07-29
2407.18908,,0.0,,0.0,0.0,0.0,Wolf: Captioning Everything with a World Summarization Framework,,,,30,2,0.0,False,akhaliq,2024-07-29
2407.18907,,0.0,,0.0,0.0,0.0,SHIC: Shape-Image Correspondences with no Keypoint Supervision,,,ECCV2024,38,2,0.0,False,akhaliq,2024-07-29
2407.18914,,0.0,,0.0,0.0,0.0,Floating No More: Object-Ground Reconstruction from a Single Image,,,,17,2,0.0,False,akhaliq,2024-07-29
2407.19669,,0.0,,10.0,0.0,11.0,mGTE: Generalized Long-Context Text Representation and Reranking Models for Multilingual Text Retrieval,https://github.com/izhx/nlu-evals,2.0,EMNLP2024,17,2,0.0,True,izhx,2024-07-29
2407.19584,,0.0,,4.0,0.0,0.0,SaulLM-54B & SaulLM-141B: Scaling Up Domain Adaptation for the Legal Domain,,,,60,2,0.0,True,PierreColombo,2024-07-30
2407.19918,,0.0,,0.0,0.0,0.0,FreeLong: Training-Free Long Video Generation with SpectralBlend Temporal Attention,,,NeurIPS2024,47,2,0.0,False,akhaliq,2024-07-30
2407.18248,,0.0,,0.0,0.0,0.0,Self-Training with Direct Preference Optimization Improves Chain-of-Thought Reasoning,https://github.com/tianduowang/dpo-st,26.0,ACL2024,30,2,1.0,False,Tianduo,2024-07-30
2407.17398,,0.0,,0.0,0.0,0.0,3D Question Answering for City Scene Understanding,,,ACMMM2024,21,4,0.0,False,Dominic789654,2024-07-30
2407.19474,,0.0,,0.0,0.0,0.0,Visual Riddles: a Commonsense and World Knowledge Challenge for Large Vision and Language Models,,,NeurIPS2024 D&B,22,2,0.0,False,akhaliq,2024-07-30
2407.18961,,0.0,,0.0,1.0,0.0,MMAU: A Holistic Benchmark of Agent Capabilities Across Diverse Domains,https://github.com/apple/axlearn,1826.0,,37,3,1.0,True,akhaliq,2024-07-30
2407.18946,,0.0,,0.0,0.0,0.0,WalkTheDog: Cross-Morphology Motion Alignment via Phase Manifolds,,,,12,2,0.0,False,akhaliq,2024-07-30
2407.20179,,0.0,,4.0,0.0,1.0,Theia: Distilling Diverse Vision Foundation Models for Robot Learning,https://github.com/bdaiinstitute/theia,151.0,CoRL2024,45,3,1.0,True,Jinghuan,2024-07-30
2407.19795,,0.0,,0.0,0.0,0.0,VolDoGer: LLM-assisted Datasets for Domain Generalization in Vision-Language Tasks,,,,10,2,0.0,False,c-juhwan,2024-07-30
2407.19985,,0.0,,0.0,0.0,0.0,Mixture of Nested Experts: Adaptive Processing of Visual Tokens,,,NeurIPS2024,33,3,0.0,False,akhaliq,2024-07-30
2407.20183,,0.0,,0.0,0.0,45.0,MindSearch: Mimicking Human Minds Elicits Deep AI Searcher,https://github.com/internlm/mindsearch,,,37,3,0.0,True,akhaliq,2024-07-30
2407.20171,,0.0,,1.0,0.0,0.0,Diffusion Feedback Helps CLIP See Better,https://github.com/baaivision/DIVA,209.0,,34,2,0.0,True,akhaliq,2024-07-30
2407.19593,,0.0,,0.0,0.0,0.0,Bridging the Gap: Studio-like Avatar Creation from a Monocular Phone Capture,,,ECCV2024,12,1,0.0,False,akhaliq,2024-07-30
2407.19548,,0.0,,0.0,0.0,0.0,Cycle3D: High-quality and Consistent Image-to-3D Generation via Generation-Reconstruction Cycle,,,,22,2,0.0,False,akhaliq,2024-07-30
2407.19672,https://huggingface.co/SeaLLMs/SeaLLMs-v3-7B-Chat/discussions/2/,0.0,,7.0,0.0,2.0,SeaLLMs 3: Open Foundation and Chat Multilingual Large Language Models for Southeast Asian Languages,,,,53,4,0.0,True,IAMJB,2024-07-30
2407.19835,https://huggingface.co/datasets/mohamed-khalil/ATHAR/discussions/2/files,0.0,,0.0,1.0,0.0,ATHAR: A High-Quality and Diverse Dataset for Classical Arabic to English Translation,,,,19,1,0.0,True,IAMJB,2024-07-30
2407.19914,https://huggingface.co/brivil1/lithuanian-sentiment-analysis-DistilBERT/discussions/1,0.0,,0.0,0.0,0.0,Sentiment Analysis of Lithuanian Online Reviews Using Large Language Models,,,,12,1,0.0,False,IAMJB,2024-07-30
2407.16291,,0.0,,0.0,0.0,0.0,TAPTRv2: Attention-based Position Update Improves Tracking Any Point,,,NeurIPS2024,10,3,0.0,False,HYeungLee,2024-07-30
2407.20020,,0.0,,0.0,1.0,0.0,ImagiNet: A Multi-Content Dataset for Generalizable Synthetic Image Detection via Contrastive Learning,https://github.com/delyan-boychev/imaginet,10.0,,19,2,1.0,True,radi-cho,2024-07-30
2407.19594,,0.0,,0.0,0.0,0.0,Meta-Rewarding Language Models: Self-Improving Alignment with LLM-as-a-Meta-Judge,,,,19,2,0.0,False,sainbar,2024-07-30
2407.19340,,0.0,,0.0,0.0,0.0,Integrating Large Language Models into a Tri-Modal Architecture for Automated Depression Classification,,,,55,5,0.0,False,Soontosh,2024-07-30
2407.21017,Reached out via email,1.0,,0.0,0.0,0.0,Matting by Generation,,,,22,2,0.0,False,akhaliq,2024-07-31
2407.20445,Reached out via email,0.0,,0.0,0.0,0.0,Futga: Towards Fine-grained Music Understanding through Temporally-enhanced Generative Augmentation,,,,20,3,0.0,False,akhaliq,2024-07-31
2407.21018,,0.0,,0.0,0.0,0.0,ThinK: Thinner Key Cache by Query-Driven Pruning,,,,30,2,0.0,False,AJZhou,2024-07-31
2407.20581,,0.0,,1.0,0.0,0.0,Knesset-DictaBERT: A Hebrew Language Model for Parliamentary Proceedings,,,,23,1,0.0,True,IAMJB,2024-07-31
2407.20798,,0.0,,0.0,0.0,0.0,Diffusion Augmented Agents: A Framework for Efficient Exploration and Transfer Learning,https://github.com/kylestach/lifelong-nav-rl,1.0,CoRL2024,23,2,0.0,False,akhaliq,2024-07-31
2407.20798,,0.0,,0.0,0.0,0.0,Diffusion Augmented Agents: A Framework for Efficient Exploration and Transfer Learning,,,,23,2,0.0,False,akhaliq,2024-07-31
2407.20595,https://huggingface.co/datasets/Madjakul/HALvest-Geometric/discussions/2/,1.0,,0.0,2.0,0.0,Harvesting Textual and Structured Data from the HAL Publication Repository,https://github.com/Madjakul/HALvesting,,,21,1,1.0,True,IAMJB,2024-07-31
2407.20729,https://huggingface.co/malaysia-ai/malaysian-sfw-classifier/discussions/1,1.0,,1.0,0.0,0.0,Adapting Safe-for-Work Classifier for Malaysian Language Text: Enhancing Alignment in LLM-Ops Framework,,,,25,1,0.0,True,IAMJB,2024-07-31
2407.20743,https://huggingface.co/ilsp/Meltemi-7B-Instruct-v1/discussions/5/,1.0,,6.0,0.0,0.0,Meltemi: The first open Large Language Model for Greek,,,,67,2,0.0,True,IAMJB,2024-07-31
2407.20750,https://huggingface.co/answerdotai/JaColBERTv2.5/discussions/1/,1.0,,4.0,1.0,0.0,JaColBERTv2.5: Optimising Multi-Vector Retrievers to Create State-of-the-Art Japanese Retrievers with Constrained Resources,,,,21,2,0.0,True,IAMJB,2024-07-31
2407.20267,,0.0,,2.0,0.0,0.0,A Large Encoder-Decoder Family of Foundation Models For Chemical Language,https://huggingface.co/ibm/materials.smi-ted,,,31,2,0.0,True,eduardosoares99,2024-07-31
2407.21475,,0.0,,0.0,0.0,0.0,Fine-gained Zero-shot Video Sampling,,,,5,2,0.0,False,akhaliq,2024-08-01
2407.21646,https://github.com/byteresearchcla/RealSI/issues/1,0.0,,0.0,0.0,0.0,Towards Achieving Human Parity on End-to-end Simultaneous Speech Translation via LLM Agent,,,,18,3,0.0,False,xuuuluuu,2024-08-01
2407.21781,,0.0,,0.0,0.0,0.0,Berkeley Humanoid: A Research Platform for Learning-based Control,,,,7,2,0.0,False,akhaliq,2024-08-01
2407.21686,,0.0,,0.0,0.0,0.0,Expressive Whole-Body 3D Gaussian Avatar,,,ECCV2024,7,2,0.0,False,akhaliq,2024-08-01
2407.21705,,0.0,,0.0,0.0,0.0,Tora: Trajectory-oriented Diffusion Transformer for Video Generation,,,,24,2,0.0,False,akhaliq,2024-08-01
2407.21770,https://huggingface.co/papers/2407.21770#66ae7b2fd6977ada2d4792b0,0.0,,0.0,0.0,0.0,MoMa: Efficient Early-Fusion Pre-training with Mixture of Modality-Aware Experts,,,,19,3,0.0,False,VictoriaLinML,2024-08-01
2407.21530,,0.0,,0.0,0.0,0.0,Data Contamination Report from the 2024 CONDA Shared Task,,,ACL2024,8,3,0.0,False,Vfrz,2024-08-01
2407.21530,,0.0,,0.0,0.0,0.0,Data Contamination Report from the 2024 CONDA Shared Task,,,ACL2024,8,3,0.0,False,Vfrz,2024-08-01
2407.21783,,0.0,,2.0,0.0,3.0,The Llama 3 Herd of Models,,,,99,5,0.0,True,akhaliq,2024-08-01
2407.21772,,0.0,,9.0,0.0,1.0,ShieldGemma: Generative AI Content Moderation Based on Gemma,,,,12,2,0.0,True,akhaliq,2024-08-01
2407.21772,,0.0,,9.0,0.0,1.0,ShieldGemma: Generative AI Content Moderation Based on Gemma,,,,12,2,0.0,True,akhaliq,2024-08-01
2407.21721,https://github.com/ruohaoguo/ovavss/issues/1,0.0,,1.0,0.0,0.0,Open-Vocabulary Audio-Visual Semantic Segmentation,https://github.com/ruohaoguo/ovavss,13.0,,8,2,0.0,True,leo1117,2024-08-01
2407.21630,,0.0,,2.0,0.0,0.0,TAROT: Task-Oriented Authorship Obfuscation Using Policy Optimization Methods,,,,8,2,0.0,True,sileod,2024-08-01
2404.01300,,0.0,,0.0,0.0,0.0,NeRF-MAE: Masked AutoEncoders for Self-Supervised 3D Representation Learning for Neural Radiance Fields,https://github.com/zubair-irshad/NeRF-MAE,79.0,ECCV2024,3,2,0.0,False,akhaliq,2024-08-01
2407.20229,https://huggingface.co/papers/2407.20229#66ae7de1a20def3de3f106be,0.0,,1.0,0.0,1.0,Improving 2D Feature Representations by 3D-Aware Fine-Tuning,,,ECCV2024,7,2,0.0,True,yuanwenyue,2024-08-01
2408.00203,https://www.google.com/,1.0,,0.0,0.0,0.0,OmniParser for Pure Vision Based GUI Agent,,,,17,3,0.0,False,akhaliq,2024-08-02
2408.00754,,0.0,,0.0,0.0,0.0,Coarse Correspondence Elicit 3D Spacetime Understanding in Multimodal Language Model,,,,21,2,0.0,False,akhaliq,2024-08-02
2408.00735,,0.0,,0.0,0.0,0.0,TurboEdit: Text-Based Image Editing Using Few-Step Diffusion Models,,,,15,2,0.0,False,akhaliq,2024-08-02
2408.00714,https://github.com/facebookresearch/segment-anything-2/issues/1,0.0,,9.0,0.0,3.0,SAM 2: Segment Anything in Images and Videos,,,,98,3,0.0,True,akhaliq,2024-08-02
2408.00762,https://github.com/X-niper/UniTalker/issues/2,0.0,,0.0,0.0,0.0,UniTalker: Scaling up Audio-Driven 3D Facial Animation through A Unified Model,,,ECCV2024,9,2,0.0,False,akhaliq,2024-08-02
2408.00762,https://github.com/X-niper/UniTalker/issues/2,0.0,,0.0,0.0,0.0,UniTalker: Scaling up Audio-Driven 3D Facial Animation through A Unified Model,https://github.com/X-niper/UniTalker,113.0,,9,2,0.0,False,akhaliq,2024-08-02
2408.00690,,0.0,,3.0,0.0,0.0,Improving Text Embeddings for Smaller Language Models Using Contrastive Fine-tuning,https://github.com/trapoom555/Language-Model-STS-CFT,57.0,,21,4,0.0,True,akhaliq,2024-08-02
2408.00690,,0.0,,3.0,0.0,0.0,Improving Text Embeddings for Smaller Language Models Using Contrastive Fine-tuning,https://github.com/trapoom555/Language-Model-STS-CFT,57.0,,21,4,0.0,True,akhaliq,2024-08-02
2408.00653,,0.0,,1.0,0.0,6.0,SF3D: Stable Fast 3D Mesh Reconstruction with UV-unwrapping and Illumination Disentanglement,,,,26,2,0.0,True,akhaliq,2024-08-02
2408.00298,https://github.com/ragavsachdeva/magi/issues/5,0.0,,1.0,0.0,1.0,Tails Tell Tales: Chapter-Wide Manga Transcriptions with Character Names,https://github.com/ragavsachdeva/magi,288.0,,7,2,0.0,True,akhaliq,2024-08-02
2408.00205,https://huggingface.co/datasets/komats/mega-ssum/discussions/2,0.0,,0.0,0.0,0.0,"Sentence-wise Speech Summarization: Task, Datasets, and End-to-End Modeling with LM Knowledge Distillation",,,,4,2,0.0,False,akhaliq,2024-08-02
2408.00765,https://github.com/yuweihao/MM-Vet/issues/8,0.0,,0.0,0.0,1.0,MM-Vet v2: A Challenging Benchmark to Evaluate Large Multimodal Models for Integrated Capabilities,,,,12,4,0.0,True,whyu,2024-08-02
2408.00584,,0.0,,9.0,1.0,0.0,"Non Verbis, Sed Rebus: Large Language Models are Weak Solvers of Italian Rebuses",,,,4,2,0.0,True,gsarti,2024-08-02
2408.00458,,0.0,,0.0,0.0,0.0,Reenact Anything: Semantic Video Motion Transfer Using Motion-Textual Inversion,,,,10,2,0.0,False,manuelkansy,2024-08-02
2408.00118,,0.0,,0.0,0.0,0.0,Gemma 2: Improving Open Language Models at a Practical Size,,,,72,3,0.0,False,osanseviero,2024-08-02
2408.00118,,0.0,,0.0,0.0,0.0,Gemma 2: Improving Open Language Models at a Practical Size,,,,72,3,0.0,False,osanseviero,2024-08-02
2408.00167,https://huggingface.co/papers/2408.00167#66af3dfe05e2b2771b710e0d,0.0,,0.0,0.0,0.0,Finch: Prompt-guided Key-Value Cache Compression,,,,12,2,0.0,False,giulio98,2024-08-02
2407.21794,,0.0,,0.0,0.0,0.0,Generalized Out-of-Distribution Detection and Beyond in Vision Language Model Era: A Survey,,,,4,2,0.0,False,AtsuMiyai,2024-08-02
2408.00760,,0.0,,1.0,0.0,2.0,Smoothed Energy Guidance: Guiding Diffusion Models with Reduced Energy Curvature of Attention,https://github.com/susunghong/seg-sdxl,103.0,NeurIPS2024,5,2,0.0,True,susunghong,2024-08-02
2407.21139,,0.0,,6.0,5.0,3.0,Enhancing Semantic Similarity Understanding in Arabic NLP with Nested Embedding Learning,,,,3,2,0.0,True,Omartificial-Intelligence-Space,2024-08-02
2408.01031,,,,0.0,0.0,0.0,POA: Pre-training Once for Models of All Sizes,https://github.com/qichuzyy/poa,24.0,ECCV2024,26,3,0.0,False,akhaliq,2024-08-05
2408.01291,,,,0.0,0.0,0.0,TexGen: Text-Guided 3D Texture Generation with Multi-view Sampling and Resampling,,,ECCV2024,11,2,0.0,False,akhaliq,2024-08-05
2408.00874,,,,0.0,0.0,0.0,Medical SAM 2: Segment medical images as video via Segment Anything Model 2,https://github.com/MedicineToken/Medical-SAM2,415.0,,39,5,0.0,False,akhaliq,2024-08-05
2408.01337,,,,0.0,1.0,0.0,MuChoMusic: Evaluating Music Understanding in Multimodal Audio-Language Models,,,,10,2,0.0,True,akhaliq,2024-08-05
2408.00113,,,,0.0,0.0,0.0,Measuring Progress in Dictionary Learning for Language Model Interpretability with Board Game Models,https://github.com/adamkarvonen/SAE_BoardGameEval,13.0,NeurIPS2024,6,2,0.0,False,gsarti,2024-08-05
2408.00103,,,,20.0,0.0,2.0,"ReLiK: Retrieve and LinK, Fast and Accurate Entity Linking and Relation Extraction on an Academic Budget",,,ACL2024,15,2,0.0,True,PereLluis13,2024-08-05
2408.00397,,,,0.0,0.0,0.0,In-Context Example Selection via Similarity Search Improves Low-Resource Machine Translation,https://github.com/ArmelRandy/ICL-MT,4.0,,9,2,0.0,False,ArmelRandy,2024-08-05
2407.20060,https://huggingface.co/spaces/relbench/leaderboard/discussions/1,,,0.0,2.0,1.0,RelBench: A Benchmark for Deep Learning on Relational Databases,https://github.com/snap-stanford/relbench,2.0,NeurIPS2024 D&B,6,3,1.0,True,zechengz,2024-08-05
2408.02666,,,,0.0,0.0,0.0,Self-Taught Evaluators,,,,21,2,0.0,False,akhaliq,2024-08-06
2408.02629,https://huggingface.co/datasets/Fudan-FUXI/VIDGEN-1M/discussions/1,,,1.0,1.0,0.0,VidGen-1M: A Large-Scale Dataset for Text-to-video Generation,,,,12,3,0.0,True,akhaliq,2024-08-06
2408.02226,https://github.com/Agentic-Learning-AI-Lab/procreate-diffusion-public/issues/1,,,0.0,0.0,0.0,"ProCreate, Dont Reproduce! Propulsive Energy Diffusion for Creative Generation",https://github.com/agentic-learning-ai-lab/procreate-diffusion-public,34.0,ECCV2024,10,2,0.0,False,akhaliq,2024-08-06
2408.02657,,,,1.0,0.0,0.0,Lumina-mGPT: Illuminate Flexible Photorealistic Text-to-Image Generation with Multimodal Generative Pretraining,,,,32,2,0.0,True,akhaliq,2024-08-06
2408.02622,,,,0.0,0.0,0.0,Language Model Can Listen While Speaking,,,,32,6,0.0,False,akhaliq,2024-08-06
2408.01584,,,,0.0,0.0,0.0,"GPUDrive: Data-driven, multi-agent driving simulation at 1 million FPS",https://github.com/Emerge-Lab/gpudrive,209.0,,6,2,0.0,False,akhaliq,2024-08-06
2408.02555,,,,2.0,0.0,2.0,MeshAnything V2: Artist-Created Mesh Generation With Adjacent Mesh Tokenization,,,,26,2,0.0,True,Yiwen-ntu,2024-08-06
2408.02085,,,,0.0,0.0,0.0,Unleashing the Power of Data Tsunami: A Comprehensive Survey on Data Assessment and Selection for Instruction Tuning of Language Models,https://github.com/yuleiqin/fantastic-data-engineering,43.0,,17,3,0.0,False,yolay,2024-08-06
2408.01800,,,,2.0,0.0,8.0,MiniCPM-V: A GPT-4V Level MLLM on Your Phone,,,,74,3,0.0,True,akhaliq,2024-08-06
2408.02210,,,,0.0,0.0,0.0,ExoViP: Step-by-step Verification and Exploration with Exoskeleton Modules for Compositional Visual Reasoning,,,COLM2024,7,2,0.0,False,zlzheng,2024-08-06
2408.01050,,,,0.0,0.0,0.0,The Impact of Hyperparameters on Large Language Model Inference Performance: An Evaluation of vLLM and HuggingFace Pipelines,,,,8,4,0.0,False,martinezmatias,2024-08-06
2408.02373,,,,0.0,0.0,0.0,Operationalizing Contextual Integrity in Privacy-Conscious Assistants,,,,4,2,0.0,False,iliashum,2024-08-06
2408.02545,,,,0.0,0.0,0.0,RAG Foundry: A Framework for Enhancing LLMs for Retrieval Augmented Generation,https://github.com/IntelLabs/RAGFoundry,491.0,,31,2,0.0,False,davanstrien,2024-08-06
